"","Home ID","Day","Home_pts","Away_pts","Spread_Pred","Spread","Home_oreb","Away_oreb","Home_FGPct","Away_FGPct","Home_3Pct","Away_3Pct","Home_Steals","Away_Steals"
"286",1610612745,40,118,105,NA,13,11,16,0.523,0.392,0.5,0.227272727,9,12
"287",1610612756,40,113,112,5,1,18,8,0.457,0.506,0.272727273,0.40625,8,5
"288",1610612759,40,138,143,3.5,-5,17,3,0.505,0.58,0.486486486,0.515151515,8,4
"289",1610612761,40,105,100,1,5,17,4,0.432,0.479,0.307692308,0.282051282,10,7
"290",1610612737,41,98,106,3.5,-8,8,6,0.398,0.488,0.277777778,0.272727273,6,8
"291",1610612738,41,130,121,8.5,9,10,6,0.55,0.537,0.470588235,0.25,2,8
"292",1610612746,41,114,100,1.5,14,18,9,0.447,0.383,0.1875,0.214285714,7,14
"293",1610612749,41,124,115,3.5,9,8,6,0.558,0.513,0.459459459,0.414634146,8,6
"294",1610612750,41,114,137,3.5,-23,6,8,0.443,0.575,0.4,0.425531915,7,7
"295",1610612751,41,111,97,7.5,14,4,11,0.526,0.443,0.428571429,0.363636364,6,4
"296",1610612752,41,123,127,1,-4,12,16,0.506,0.484,0.333333333,0.375,3,4
"297",1610612753,41,103,133,-3,-30,7,6,0.456,0.649,0.3,0.407407407,9,10
"298",1610612765,41,94,102,-5,-8,7,10,0.456,0.429,0.285714286,0.285714286,9,3
"299",1610612738,42,140,105,14.5,35,9,13,0.591,0.488,0.461538462,0.379310345,10,7
"300",1610612740,42,105,101,7.5,4,14,18,0.448,0.37,0.28125,0.315789474,12,11
"301",1610612743,42,129,113,13.5,16,13,12,0.568,0.459,0.4,0.363636364,8,4
"302",1610612747,42,115,116,3,-1,18,12,0.43,0.41,0.35483871,0.346938776,3,6
"303",1610612751,42,109,102,13,7,8,9,0.543,0.475,0.321428571,0.419354839,7,9
"304",1610612755,42,104,101,3.5,3,10,8,0.453,0.5,0.357142857,0.444444444,10,7
"305",1610612758,42,117,122,-0.5,-5,8,11,0.523,0.532,0.36,0.3125,9,9
"306",1610612761,42,100,88,5.5,12,7,13,0.44,0.378,0.428571429,0.184210526,4,7
"307",1610612762,42,107,114,4.5,-7,9,13,0.482,0.462,0.387755102,0.272727273,5,6
"308",1610612764,42,142,127,-0.5,15,7,15,0.571,0.5,0.483870968,0.259259259,12,4
"309",1610612742,43,116,113,2.5,3,8,10,0.462,0.477,0.340909091,0.255813953,7,6
"310",1610612757,43,112,118,2,-6,9,14,0.467,0.461,0.485714286,0.419354839,6,6
"311",1610612765,43,110,140,-3,-30,7,17,0.506,0.563,0.333333333,0.457142857,7,9
"312",1610612738,44,134,121,9,13,11,9,0.554,0.522,0.488888889,0.45,7,8
"313",1610612739,44,113,85,1.5,28,6,7,0.608,0.416,0.517241379,0.230769231,10,7
"314",1610612740,44,126,108,1.5,18,12,3,0.523,0.477,0.424242424,0.289473684,10,12
"315",1610612743,44,120,100,13,20,8,10,0.53,0.42,0.53125,0.292682927,6,5
"316",1610612747,44,128,109,9.5,19,13,12,0.495,0.467,0.378378378,0.333333333,5,4
"317",1610612750,44,109,101,NA,8,5,20,0.461,0.425,0.307692308,0.346153846,13,7
"318",1610612751,44,113,107,5,6,4,14,0.464,0.438,0.423076923,0.25,8,6
"319",1610612752,44,103,109,-2.5,-6,19,14,0.42,0.433,0.2,0.285714286,2,3
"320",1610612753,44,108,125,-7,-17,6,14,0.494,0.543,0.296296296,0.25,5,8
"321",1610612756,44,132,113,5,19,10,5,0.527,0.5,0.454545455,0.16,3,5
"322",1610612758,44,137,114,3,23,11,12,0.505,0.4,0.372093023,0.324324324,8,8
"323",1610612760,44,119,111,1,8,15,13,0.511,0.446,0.333333333,0.27027027,4,5
"324",1610612762,44,125,112,8,13,13,17,0.556,0.398,0.4375,0.333333333,4,9
"325",1610612765,45,131,125,-6,6,13,4,0.543,0.535,0.428571429,0.413043478,9,8
"326",1610612737,46,117,109,0.5,8,12,9,0.557,0.529,0.357142857,0.375,7,8
"327",1610612738,46,116,120,7.5,-4,7,12,0.46,0.475,0.333333333,0.314285714,6,11
"328",1610612739,46,107,96,12.5,11,5,11,0.488,0.494,0.380952381,0.347826087,7,6
"329",1610612744,46,119,111,5,8,7,6,0.483,0.462,0.4,0.333333333,2,7
"330",1610612749,46,129,133,8.5,-4,10,12,0.532,0.542,0.395348837,0.423076923,2,6
"331",1610612751,46,114,105,2,9,7,11,0.537,0.437,0.34375,0.291666667,7,7
"332",1610612756,46,121,122,12.5,-1,9,13,0.529,0.494,0.459459459,0.333333333,9,12
"333",1610612759,46,99,117,-5,-18,10,10,0.388,0.435,0.282051282,0.285714286,4,9
"334",1610612762,46,139,119,6,20,8,9,0.554,0.435,0.441176471,0.352941176,7,12
"335",1610612763,46,117,109,3.5,8,19,10,0.433,0.44,0.366666667,0.424242424,8,7
"336",1610612766,46,117,116,-1,1,19,18,0.421,0.453,0.413793103,0.363636364,6,3
"337",1610612744,47,120,101,11,19,6,14,0.529,0.44,0.480769231,0.107142857,8,6
"338",1610612746,47,96,123,NA,-27,17,8,0.355,0.517,0.272727273,0.34375,4,7
"339",1610612750,47,128,135,8.5,-7,12,13,0.528,0.516,0.333333333,0.423076923,13,11
"340",1610612752,47,100,121,NA,-21,7,14,0.455,0.43,0.322580645,0.393442623,7,7
"341",1610612761,47,121,108,12.5,13,12,5,0.56,0.487,0.310344828,0.392857143,12,9
"342",1610612762,47,111,116,9.5,-5,10,12,0.452,0.482,0.361111111,0.4,8,5
"343",1610612766,47,96,105,NA,-9,9,8,0.391,0.47,0.208333333,0.375,9,5
"344",1610612740,48,121,106,3,15,6,9,0.506,0.506,0.423076923,0.258064516,10,5
"345",1610612751,48,92,103,-1.5,-11,11,8,0.405,0.432,0.346153846,0.394736842,6,11
"346",1610612752,48,92,81,-1,11,14,8,0.407,0.349,0.172413793,0.228571429,6,7
"347",1610612757,48,116,100,4.5,16,11,12,0.488,0.44,0.425,0.303030303,10,10
"348",1610612758,48,110,101,1.5,9,5,7,0.465,0.442,0.302325581,0.36,10,9
"349",1610612759,48,95,133,-5.5,-38,12,14,0.437,0.521,0.193548387,0.513513514,5,5
"350",1610612764,48,119,130,2.5,-11,11,9,0.467,0.542,0.256410256,0.384615385,10,5
"351",1610612765,48,112,122,-5.5,-10,8,12,0.44,0.467,0.371428571,0.428571429,7,9
"352",1610612737,49,114,121,10,-7,17,14,0.431,0.453,0.342105263,0.352941176,7,8
"353",1610612742,49,130,111,3.5,19,10,13,0.524,0.44,0.487804878,0.351351351,7,5
"354",1610612744,49,104,112,13.5,-8,12,7,0.404,0.478,0.295454545,0.384615385,6,3
"355",1610612745,49,132,123,-6.5,9,16,11,0.447,0.448,0.358974359,0.472222222,9,10
"356",1610612753,49,102,109,-8,-7,15,7,0.366,0.447,0.25,0.325,8,9
"357",1610612761,49,110,116,1,-6,12,13,0.459,0.489,0.357142857,0.361111111,6,6
"358",1610612763,49,101,93,-5.5,8,4,9,0.467,0.392,0.25,0.35,10,7
"359",1610612766,49,117,119,-2,-2,14,13,0.48,0.484,0.352941176,0.416666667,8,4
"360",1610612739,50,116,102,5,14,9,14,0.516,0.427,0.259259259,0.166666667,11,4
"361",1610612743,50,115,116,4.5,-1,8,4,0.513,0.5,0.40625,0.472222222,8,10
"362",1610612748,50,96,116,6.5,-20,7,9,0.429,0.494,0.3125,0.463414634,7,8
"363",1610612740,51,104,98,12.5,6,10,8,0.459,0.389,0.296296296,0.357142857,8,5
"364",1610612741,51,115,111,4,4,6,6,0.5,0.488,0.434782609,0.290322581,11,12
"365",1610612749,51,126,113,6.5,13,17,8,0.479,0.473,0.424242424,0.315789474,3,2
"366",1610612750,51,121,115,5.5,6,16,4,0.473,0.481,0.347826087,0.452380952,15,10
"367",1610612751,51,122,116,9,6,5,10,0.57,0.534,0.387096774,0.416666667,3,4
"368",1610612752,51,113,89,1,24,13,11,0.446,0.376,0.472222222,0.166666667,6,4
"369",1610612753,51,116,111,-5.5,5,16,17,0.421,0.411,0.285714286,0.365853659,8,3
"370",1610612756,51,98,125,NA,-27,13,11,0.398,0.485,0.25,0.355555556,5,14
"371",1610612761,51,126,113,16.5,13,17,10,0.443,0.425,0.279069767,0.212121212,10,6
"372",1610612762,51,124,123,8.5,1,9,14,0.535,0.459,0.428571429,0.333333333,6,8
"373",1610612763,51,123,102,11.5,21,10,14,0.511,0.37,0.368421053,0.368421053,13,9
"374",1610612748,52,115,110,5.5,5,7,7,0.511,0.463,0.375,0.472222222,11,3
"375",1610612757,52,120,121,-1,-1,13,16,0.484,0.516,0.4,0.4,10,6
"376",1610612759,52,118,109,1.5,9,7,16,0.554,0.449,0.361111111,0.344827586,5,3
"377",1610612739,53,95,106,3.5,-11,8,5,0.43,0.53,0.333333333,0.484848485,7,11
"378",1610612740,53,128,117,3,11,13,8,0.511,0.5,0.296296296,0.5,10,6
"379",1610612742,53,105,106,2.5,-1,12,13,0.466,0.437,0.325,0.34375,8,5
"380",1610612751,53,120,116,4.5,4,9,12,0.542,0.495,0.433333333,0.344827586,10,12
"381",1610612753,53,113,109,-7,4,3,7,0.592,0.424,0.384615385,0.285714286,3,10
"382",1610612754,53,121,111,4,10,13,12,0.506,0.532,0.43902439,0.344827586,7,6
"383",1610612755,53,133,122,8.5,11,7,7,0.533,0.5,0.45,0.35483871,14,12
"384",1610612762,53,108,118,5,-10,12,6,0.433,0.532,0.295454545,0.4,9,7
"385",1610612763,53,114,103,11,11,12,13,0.484,0.4,0.28125,0.314285714,11,6
"386",1610612766,53,102,121,-2.5,-19,12,16,0.44,0.441,0.230769231,0.382352941,8,6
"387",1610612739,54,110,102,5,8,12,7,0.471,0.458,0.375,0.344827586,6,8
"388",1610612741,54,144,115,5,29,4,8,0.635,0.456,0.558823529,0.25,8,5
"389",1610612743,54,115,110,12.5,5,6,10,0.547,0.459,0.307692308,0.365853659,5,5
"390",1610612744,54,123,107,-2.5,16,11,6,0.511,0.437,0.333333333,0.3,3,8
"391",1610612748,54,111,115,11,-4,5,9,0.481,0.538,0.382352941,0.333333333,5,8
"392",1610612754,54,133,136,14.5,-3,7,29,0.553,0.52,0.477272727,0.321428571,10,7
"393",1610612757,54,124,118,2,6,11,4,0.518,0.542,0.382352941,0.434782609,5,11
"394",1610612764,54,107,114,-5.5,-7,8,9,0.435,0.426,0.470588235,0.395833333,8,9
"395",1610612737,55,123,122,5,1,8,13,0.48,0.48,0.333333333,0.259259259,3,11
"396",1610612740,55,129,124,4,5,7,19,0.581,0.467,0.32,0.342105263,10,7
"397",1610612745,55,97,92,-7.5,5,10,13,0.44,0.367,0.222222222,0.279069767,11,5
"398",1610612752,55,112,99,4,13,15,11,0.449,0.398,0.228571429,0.256410256,8,7
"399",1610612753,55,111,99,-6.5,12,11,7,0.468,0.4,0.451612903,0.24,3,9
"400",1610612755,55,131,113,11,18,9,15,0.554,0.409,0.481481481,0.366666667,6,12
"401",1610612765,55,117,124,-1,-7,10,6,0.462,0.548,0.377777778,0.423076923,9,8
"402",1610612742,56,121,114,9.5,7,16,10,0.419,0.477,0.407407407,0.322580645,4,4
"403",1610612746,56,113,93,-4,20,11,5,0.489,0.434,0.4,0.230769231,10,5
"404",1610612754,56,82,87,-0.5,-5,8,9,0.354,0.386,0.282051282,0.264705882,7,7
"405",1610612757,56,133,112,0.5,21,11,7,0.539,0.495,0.456521739,0.37037037,4,12
"406",1610612759,56,112,111,-5.5,1,19,15,0.474,0.489,0.333333333,0.217391304,6,7
"407",1610612763,56,128,103,12,25,5,20,0.602,0.356,0.40625,0.324324324,8,13
"408",1610612764,56,100,112,-1,-12,6,7,0.468,0.494,0.35483871,0.296296296,6,8
"409",1610612745,57,111,97,-4.5,14,17,18,0.42,0.32,0.342857143,0.254901961,6,13
"410",1610612747,57,118,122,-3.5,-4,7,13,0.473,0.442,0.275862069,0.395833333,7,6
"411",1610612749,57,128,111,2.5,17,12,12,0.549,0.4,0.413793103,0.4,8,7
"412",1610612755,57,123,103,6,20,4,13,0.512,0.413,0.457142857,0.238095238,10,5
"413",1610612762,57,121,100,1.5,21,19,15,0.476,0.398,0.319148936,0.148148148,4,12
"414",1610612741,58,120,128,1.5,-8,3,15,0.548,0.495,0.321428571,0.529411765,6,7
"415",1610612742,58,90,105,4,-15,6,5,0.392,0.526,0.342105263,0.333333333,2,5
"416",1610612743,58,141,128,12,13,7,4,0.651,0.527,0.25,0.487179487,8,10
"417",1610612746,58,99,88,5.5,11,14,7,0.382,0.419,0.304347826,0.181818182,8,9
"418",1610612753,58,135,124,-3,11,14,11,0.505,0.5,0.444444444,0.342857143,10,2
"419",1610612754,58,125,119,1.5,6,5,12,0.506,0.465,0.41025641,0.424242424,10,5
"420",1610612759,58,112,128,-2,-16,14,5,0.464,0.605,0.379310345,0.45,9,5
"421",1610612760,58,108,110,-3,-2,7,7,0.5,0.43,0.375,0.428571429,7,9
"422",1610612761,58,123,124,6.5,-1,11,13,0.5,0.484,0.285714286,0.369565217,8,3
"423",1610612766,58,134,141,5.5,-7,17,12,0.412,0.516,0.333333333,0.45,7,0
"424",1610612745,59,108,111,8,-3,18,14,0.468,0.443,0.272727273,0.340425532,10,10
"425",1610612746,59,95,111,-7.5,-16,21,15,0.378,0.463,0.363636364,0.28125,4,8
"426",1610612762,59,132,129,3,3,11,19,0.457,0.475,0.382978723,0.4,8,8
"427",1610612763,59,142,101,3,41,14,11,0.549,0.372,0.375,0.26,5,5
"428",1610612738,60,109,117,14,-8,10,15,0.417,0.462,0.239130435,0.272727273,9,7
"429",1610612739,60,118,112,6.5,6,6,5,0.5,0.525,0.451612903,0.305555556,6,6
"430",1610612741,60,91,114,0.5,-23,2,15,0.468,0.402,0.4,0.386363636,3,13
"431",1610612742,60,130,110,6,20,3,10,0.556,0.438,0.418604651,0.351351351,4,4
"432",1610612747,60,126,108,-1,18,11,9,0.527,0.481,0.363636364,0.333333333,11,7
"433",1610612755,60,118,106,11.5,12,11,13,0.459,0.415,0.394736842,0.395348837,11,8
"434",1610612760,60,110,112,2,-2,9,11,0.466,0.494,0.297297297,0.48,7,16
"435",1610612761,60,116,119,2.5,-3,7,4,0.488,0.605,0.375,0.346153846,5,5
"436",1610612765,60,113,122,-2.5,-9,14,4,0.459,0.524,0.344827586,0.387096774,7,8
"437",1610612766,60,106,125,2.5,-19,15,4,0.398,0.547,0.348837209,0.517241379,8,3
"438",1610612739,61,100,99,9,1,9,5,0.426,0.409,0.194444444,0.306122449,6,5
"439",1610612745,61,95,107,-0.5,-12,18,10,0.4,0.471,0.103448276,0.361111111,7,8
"440",1610612746,61,102,93,4.5,9,12,7,0.43,0.429,0.413793103,0.36,6,10
"441",1610612749,61,123,97,3.5,26,15,7,0.533,0.453,0.473684211,0.340425532,5,5
"442",1610612756,61,118,114,3,4,10,4,0.47,0.584,0.365853659,0.466666667,6,2
"443",1610612759,61,101,111,-6.5,-10,7,8,0.429,0.512,0.37037037,0.366666667,8,14
"444",1610612760,61,115,109,-10,6,9,10,0.413,0.378,0.422222222,0.266666667,7,5
"445",1610612738,62,92,95,11.5,-3,11,6,0.348,0.384,0.255319149,0.413793103,7,9
"446",1610612743,62,119,115,10,4,15,12,0.457,0.427,0.333333333,0.315789474,6,7
"447",1610612747,62,119,117,2,2,6,10,0.5,0.463,0.407407407,0.256410256,4,5
"448",1610612750,62,150,126,2,24,4,6,0.655,0.523,0.534883721,0.421052632,5,6
"449",1610612754,62,106,109,-0.5,-3,12,14,0.433,0.47,0.342105263,0.307692308,5,7
"450",1610612761,62,110,126,6,-16,18,12,0.421,0.531,0.393939394,0.461538462,6,6
"451",1610612765,62,121,124,-4.5,-3,11,4,0.477,0.55,0.266666667,0.517241379,9,5
"452",1610612737,63,126,125,8.5,1,6,10,0.511,0.474,0.375,0.352941176,7,8
"453",1610612739,63,122,99,5.5,23,4,15,0.614,0.387,0.576923077,0.294117647,5,9
"454",1610612740,63,119,128,1.5,-9,17,8,0.424,0.556,0.4,0.325,9,8
"455",1610612745,63,105,124,1.5,-19,16,9,0.426,0.554,0.208333333,0.5,13,6
"456",1610612750,63,116,106,-3.5,10,9,8,0.472,0.408,0.387096774,0.422222222,5,5
"457",1610612755,63,104,101,6.5,3,4,9,0.4,0.42,0.357142857,0.275,8,6
"458",1610612756,63,130,104,15.5,26,15,10,0.495,0.448,0.512820513,0.428571429,10,5
"459",1610612758,63,119,125,7.5,-6,10,11,0.474,0.516,0.363636364,0.322580645,8,4
"460",1610612760,63,123,121,0.5,2,11,14,0.455,0.5,0.35483871,0.432432432,7,5
"461",1610612743,64,105,91,2.5,14,13,7,0.449,0.444,0.37037037,0.192307692,9,11
"462",1610612748,64,103,113,0.5,-10,9,5,0.469,0.548,0.340909091,0.419354839,9,7
"463",1610612752,64,132,94,7.5,38,14,4,0.517,0.473,0.425,0.342857143,8,3
"464",1610612756,64,110,113,5,-3,15,9,0.461,0.475,0.40625,0.407407407,2,9
"465",1610612765,64,111,126,-1,-15,9,12,0.506,0.505,0.36,0.434782609,6,7
"466",1610612737,65,108,110,6,-2,9,8,0.429,0.5,0.378378378,0.291666667,6,9
"467",1610612738,65,112,117,10,-5,25,12,0.386,0.469,0.317073171,0.461538462,11,10
"468",1610612739,65,114,106,2.5,8,9,13,0.482,0.47,0.3125,0.433333333,8,7
"469",1610612745,65,110,116,NA,-6,9,11,0.466,0.451,0.395348837,0.297297297,6,11
"470",1610612746,65,126,105,7.5,21,5,11,0.506,0.402,0.469387755,0.290322581,6,15
"471",1610612750,65,99,104,NA,-5,8,7,0.494,0.453,0.266666667,0.333333333,7,6
"472",1610612751,65,143,113,11.5,30,3,9,0.643,0.494,0.636363636,0.363636364,10,6
"473",1610612752,65,106,113,1.5,-7,9,16,0.553,0.447,0.423076923,0.264705882,2,7
"474",1610612755,65,113,93,13.5,20,13,11,0.441,0.392,0.297297297,0.260869565,8,6
"475",1610612758,65,134,120,8.5,14,10,5,0.505,0.5,0.361702128,0.458333333,6,6
"476",1610612760,65,101,98,NA,3,9,9,0.468,0.494,0.333333333,0.388888889,9,9
"477",1610612740,66,126,117,8.5,9,16,14,0.484,0.478,0.382352941,0.321428571,10,8
"478",1610612762,66,120,112,8.5,8,8,3,0.488,0.561,0.457142857,0.333333333,5,5
"479",1610612737,67,130,105,9,25,8,9,0.533,0.411,0.352941176,0.272727273,10,7
"480",1610612738,67,121,109,8,12,20,11,0.44,0.484,0.282608696,0.3125,9,3
"481",1610612739,67,107,118,4.5,-11,6,11,0.513,0.5,0.333333333,0.513513514,9,10
"482",1610612743,67,120,107,8.5,13,4,13,0.58,0.448,0.476190476,0.257142857,9,5
"483",1610612745,67,106,112,-6.5,-6,12,7,0.457,0.45,0.307692308,0.363636364,9,10
"484",1610612747,67,130,134,2.5,-4,12,11,0.522,0.553,0.431818182,0.390243902,5,11
"485",1610612748,67,108,111,4.5,-3,13,9,0.432,0.482,0.393939394,0.446808511,7,5
"486",1610612751,67,118,100,2,18,12,13,0.495,0.44,0.4375,0.243243243,11,7
"487",1610612752,67,117,118,7.5,-1,12,11,0.5,0.484,0.457142857,0.451612903,2,6
"488",1610612753,67,133,113,5,20,7,13,0.575,0.454,0.53125,0.315789474,8,10
"489",1610612755,67,119,114,4.5,5,6,6,0.534,0.506,0.413793103,0.368421053,7,5
"490",1610612756,67,100,125,-0.5,-25,11,19,0.437,0.495,0.257142857,0.304347826,6,11
"491",1610612758,67,111,125,6,-14,13,5,0.44,0.557,0.3125,0.3125,5,9
"492",1610612760,67,125,128,NA,-3,10,13,0.461,0.436,0.371428571,0.351351351,9,10
"493",1610612738,69,139,118,5.5,21,5,8,0.588,0.5,0.487179487,0.361111111,9,8
"494",1610612742,69,124,115,8.5,9,11,6,0.524,0.488,0.409090909,0.321428571,6,5
"495",1610612743,69,128,125,6,3,12,12,0.479,0.479,0.361111111,0.485714286,8,7
"496",1610612744,69,123,109,-5,14,9,9,0.473,0.415,0.409090909,0.230769231,6,5
"497",1610612752,69,112,119,1,-7,12,5,0.478,0.506,0.375,0.461538462,4,5
"498",1610612739,70,117,125,1.5,-8,10,7,0.476,0.573,0.361111111,0.6,8,7
"499",1610612740,70,113,93,1.5,20,16,6,0.456,0.422,0.3,0.257142857,10,9
"500",1610612741,70,118,133,7.5,-15,8,8,0.489,0.556,0.371428571,0.386363636,6,7
"501",1610612748,70,113,110,-3,3,13,8,0.461,0.544,0.265306122,0.441176471,9,4
"502",1610612757,70,124,113,4,11,10,18,0.5,0.398,0.368421053,0.333333333,8,8
"503",1610612759,70,126,122,-3.5,4,6,16,0.552,0.402,0.333333333,0.302325581,11,10
"504",1610612765,70,131,142,-3,-11,16,10,0.44,0.538,0.470588235,0.431818182,10,13
"505",1610612738,71,126,102,16.5,24,9,13,0.473,0.4,0.357142857,0.311111111,8,5
"506",1610612742,71,126,121,4.5,5,7,17,0.489,0.437,0.282608696,0.32,4,5
"507",1610612744,71,110,105,6,5,9,9,0.432,0.413,0.216216216,0.263157895,3,6
"508",1610612753,71,110,129,2.5,-19,8,9,0.5,0.544,0.357142857,0.395348837,8,4
"509",1610612754,71,129,114,-1.5,15,7,9,0.511,0.449,0.371428571,0.4,3,4
"510",1610612758,71,106,113,-3,-7,8,10,0.488,0.477,0.285714286,0.351351351,8,12
"511",1610612760,71,130,114,6,16,13,16,0.535,0.465,0.541666667,0.344827586,10,9
"512",1610612761,71,113,124,4,-11,10,15,0.512,0.484,0.260869565,0.394736842,6,8
"513",1610612763,71,108,125,7,-17,15,15,0.396,0.494,0.266666667,0.548387097,9,7
"514",1610612764,71,116,111,-4,5,14,10,0.459,0.464,0.333333333,0.193548387,7,8
"515",1610612737,72,107,108,-3,-1,11,5,0.433,0.506,0.363636364,0.384615385,5,0
"516",1610612740,72,119,118,4.5,1,9,5,0.481,0.506,0.47826087,0.344827586,6,6
"517",1610612741,72,119,113,-1,6,7,22,0.457,0.373,0.391304348,0.204545455,5,7
"518",1610612744,72,112,107,-3,5,10,10,0.425,0.407,0.355555556,0.326086957,6,3
"519",1610612748,72,112,98,7.5,14,10,8,0.478,0.481,0.314285714,0.361111111,14,2
"520",1610612758,72,127,126,NA,1,11,7,0.528,0.576,0.451612903,0.444444444,10,6
"521",1610612764,72,127,102,NA,25,12,11,0.573,0.448,0.307692308,0.419354839,7,7
"522",1610612765,72,121,101,3,20,11,15,0.45,0.412,0.428571429,0.227272727,7,5
"523",1610612738,73,116,110,7,6,11,8,0.484,0.483,0.282051282,0.384615385,3,4
"524",1610612742,73,129,114,13.5,15,6,12,0.516,0.442,0.4,0.352941176,7,5
"525",1610612754,73,135,126,-0.5,9,4,17,0.565,0.521,0.612903226,0.428571429,6,7
"526",1610612759,73,122,115,-5,7,14,13,0.511,0.422,0.392857143,0.365853659,5,7
"527",1610612761,73,106,119,-1.5,-13,17,17,0.406,0.505,0.357142857,0.448275862,11,4
"528",1610612766,73,121,113,2,8,12,11,0.548,0.424,0.3125,0.305555556,8,9
"529",1610612737,74,121,130,6,-9,12,12,0.475,0.542,0.289473684,0.3125,6,7
"530",1610612740,74,127,116,1,11,7,3,0.538,0.56,0.483870968,0.411764706,14,5
"531",1610612741,74,132,118,7.5,14,12,13,0.576,0.477,0.444444444,0.435897436,10,8
"532",1610612743,74,124,119,6.5,5,5,11,0.592,0.448,0.607142857,0.4,6,13
"533",1610612744,74,118,112,3.5,6,17,17,0.462,0.462,0.395348837,0.307692308,9,2
"534",1610612749,74,123,114,6,9,20,7,0.462,0.435,0.358974359,0.266666667,5,10
"535",1610612753,74,100,119,-6.5,-19,8,4,0.42,0.56,0.185185185,0.428571429,8,4
"536",1610612758,74,126,125,1,1,10,7,0.556,0.548,0.4,0.25,5,7
"537",1610612761,74,113,104,1,9,8,9,0.494,0.493,0.333333333,0.466666667,15,7
"538",1610612741,75,102,103,-1,-1,9,15,0.481,0.459,0.333333333,0.342105263,15,9
"539",1610612745,75,88,108,-6,-20,12,16,0.377,0.389,0.304347826,0.294117647,4,10
"540",1610612750,75,104,116,8.5,-12,9,15,0.434,0.483,0.294117647,0.37037037,6,6
"541",1610612754,75,131,130,NA,1,8,8,0.523,0.538,0.368421053,0.470588235,10,7
"542",1610612759,75,125,126,-6,-1,15,6,0.553,0.581,0.421052632,0.411764706,1,5
"543",1610612760,75,96,115,-2.5,-19,15,14,0.38,0.465,0.333333333,0.323529412,7,7
"544",1610612762,75,123,126,5.5,-3,16,10,0.432,0.506,0.425,0.333333333,6,10
"545",1610612763,75,116,101,7,15,13,15,0.511,0.352,0.172413793,0.266666667,14,6
"546",1610612766,75,106,123,-4.5,-17,14,2,0.396,0.6,0.268292683,0.382352941,7,7
"547",1610612743,76,123,111,1,12,1,10,0.57,0.46,0.566666667,0.272727273,5,8
"548",1610612749,76,95,118,2,-23,14,12,0.354,0.532,0.265306122,0.259259259,11,9
"549",1610612763,76,118,108,7,10,21,14,0.46,0.406,0.3125,0.348837209,11,7
"550",1610612739,77,145,134,5,11,13,6,0.522,0.495,0.347826087,0.303030303,1,8
"551",1610612744,77,143,141,1,2,23,10,0.446,0.486,0.322033898,0.314285714,9,9
"552",1610612745,77,106,111,-7,-5,8,8,0.463,0.42,0.310344828,0.302325581,4,8
"553",1610612746,77,100,110,1.5,-10,3,12,0.433,0.459,0.413793103,0.333333333,7,7
"554",1610612750,77,124,111,-0.5,13,11,18,0.517,0.462,0.361111111,0.379310345,7,8
"555",1610612751,77,139,103,11,36,7,15,0.624,0.433,0.55,0.258064516,13,5
"556",1610612752,77,102,83,4.5,19,5,5,0.486,0.391,0.393939394,0.27027027,1,4
"557",1610612754,77,122,114,1,8,15,12,0.484,0.451,0.37037037,0.333333333,4,5
"558",1610612755,77,120,111,3.5,9,7,10,0.477,0.5,0.428571429,0.379310345,9,3
"559",1610612757,77,135,106,8,29,6,9,0.571,0.415,0.451612903,0.333333333,16,8
"560",1610612766,77,115,121,1.5,-6,8,9,0.452,0.484,0.34375,0.333333333,8,6
"561",1610612749,78,123,113,4.5,10,15,14,0.48,0.433,0.275,0.296296296,8,9
"562",1610612760,78,150,117,-9,33,9,11,0.592,0.455,0.5,0.3,14,4
"563",1610612762,78,115,117,6,-2,12,7,0.432,0.535,0.295454545,0.28125,9,7
"564",1610612739,79,90,88,3.5,2,7,8,0.39,0.395,0.305555556,0.357142857,9,8
"565",1610612740,79,119,108,9.5,11,15,12,0.461,0.443,0.368421053,0.315789474,6,10
"566",1610612741,79,121,112,-2,9,6,5,0.531,0.462,0.4,0.324324324,7,9
"567",1610612744,79,119,122,7,-3,9,11,0.517,0.489,0.375,0.444444444,3,9
"568",1610612747,79,112,109,-5,3,9,14,0.494,0.453,0.296296296,0.275862069,10,9
"569",1610612750,79,113,106,3.5,7,8,12,0.513,0.44,0.375,0.310344828,8,8
"570",1610612752,79,117,114,10.5,3,14,9,0.479,0.5,0.322580645,0.392857143,7,5
"571",1610612753,79,126,115,1.5,11,13,9,0.519,0.404,0.393939394,0.405405405,6,9
"572",1610612755,79,129,126,5,3,14,13,0.49,0.474,0.388888889,0.361111111,4,7
"573",1610612758,79,117,120,NA,-3,10,7,0.466,0.536,0.4,0.333333333,9,9
"574",1610612761,79,101,104,4.5,-3,14,13,0.328,0.398,0.195652174,0.333333333,10,4
"575",1610612766,79,107,131,-5,-24,10,11,0.404,0.5,0.289473684,0.3,11,10
"576",1610612742,80,95,124,0.5,-29,11,10,0.378,0.488,0.21875,0.372093023,4,6
"577",1610612743,80,122,91,5,31,10,8,0.506,0.374,0.388888889,0.135135135,6,7
"578",1610612745,80,114,131,-6.5,-17,14,9,0.413,0.495,0.357142857,0.395833333,4,10
"579",1610612753,80,115,123,-6.5,-8,7,9,0.464,0.522,0.305555556,0.333333333,6,5
