Game_id,Day,Home_ID,Away_ID,Home_pts,Away_pts,Spread,Home_oreb,Away_oreb,Home_FGPct,Away_FGPct,Home_3Pct,Away_3Pct,Home_Steals,Away_Steals,Home_TPG,Away_TPG,Home_TSG,Away_TSG,Home_TOG,Away_TOG,Home_PPG,Away_PPG,Home_SPG,Away_STG,Home_OPG,Away_OPG
22200825,114,1610612748,1610612754,116,111,5,15,5,0.468,0.487,0.315789474,0.454545455,7,3,5859,6308,461,441,540,558,109.2758621,110.5357143,6.672413793,6.464285714,9.862068966,7.803571429
22200824,114,1610612738,1610612755,106,99,7,5,8,0.526,0.446,0.542857143,0.322580645,2,9,6350,5958,339,416,518,455,106.5272727,112.6428571,8.381818182,7.875,9.818181818,9.964285714
22200830,114,1610612757,1610612744,125,122,3,12,10,0.551,0.474,0.296296296,0.428571429,6,11,6181,6396,338,375,532,536,115.4545455,112.4150943,6.163636364,7.849056604,9.418181818,8.58490566
22200827,114,1610612745,1610612758,128,130,-2,15,10,0.547,0.5,0.454545455,0.333333333,4,10,5943,808,382,62,708,66,112.3818182,116.2909091,6.145454545,6.818181818,9.672727273,9.745454545
22200826,114,1610612761,1610612759,112,98,14,9,7,0.489,0.402,0.357142857,0.28125,11,11,6216,6080,510,370,704,642,108.0545455,14.96296296,6.945454545,1.148148148,12.87272727,1.222222222
22200828,114,1610612762,1610612750,118,143,-25,21,8,0.419,0.571,0.352941176,0.534883721,2,6,6460,6458,367,458,640,506,111,110.5454545,9.107142857,6.727272727,12.57142857,11.67272727
22200822,114,1610612739,1610612765,113,85,28,13,9,0.494,0.37,0.230769231,0.25,8,8,6260,6174,387,404,534,604,115.3571429,111.3448276,6.553571429,7.896551724,11.42857143,8.724137931
22200823,114,1610612764,1610612766,118,104,14,11,12,0.506,0.419,0.405405405,0.290322581,4,11,5980,6161,362,441,498,661,109.8245614,110.25,6.789473684,7.214285714,9.368421053,10.78571429
22200834,115,1610612747,1610612749,106,115,-9,11,16,0.472,0.455,0.388888889,0.255319149,2,5,6454,6183,360,358,526,631,110.7407407,110.0178571,6.703703704,7.875,9.222222222,11.80357143
22200833,115,1610612751,1610612741,116,105,11,11,8,0.429,0.462,0.386363636,0.192307692,8,4,6028,6174,355,412,533,489,115.25,112.4181818,6.428571429,6.509090909,9.392857143,11.47272727
22200831,115,1610612753,1610612743,115,104,11,15,7,0.485,0.464,0.333333333,0.303030303,12,6,6112,6455,383,423,543,543,109.6,112.2545455,6.454545455,7.490909091,9.690909091,8.890909091
22200832,115,1610612737,1610612756,116,107,9,20,9,0.453,0.453,0.344827586,0.233333333,6,14,6387,6310,381,393,570,670,109.1428571,115.2678571,6.839285714,7.553571429,9.696428571,9.696428571
22200842,116,1610612740,1610612739,107,118,-11,11,12,0.476,0.565,0.375,0.357142857,8,9,6467,6373,478,395,626,547,114.0535714,110.7017544,6.803571429,6.894736842,10.17857143,11.75438596
22200845,116,1610612746,1610612749,106,119,-13,3,9,0.494,0.5,0.333333333,0.435897436,5,8,6442,6298,397,363,581,647,113.4561404,109.8793103,8.385964912,6.810344828,10.98245614,9.431034483
22200840,116,1610612748,1610612745,97,95,2,6,10,0.416,0.417,0.315789474,0.233333333,11,11,5975,6071,468,386,555,723,109.1864407,112.4642857,6.728813559,6.482142857,9.847457627,11.55357143
22200837,116,1610612755,1610612752,119,108,11,6,4,0.524,0.531,0.368421053,0.34375,8,1,6057,6394,425,352,463,734,106.6964286,108.4107143,8.357142857,6.892857143,9.910714286,12.91071429
22200836,116,1610612754,1610612756,104,117,-13,11,19,0.424,0.462,0.282051282,0.303030303,9,13,6419,6417,444,407,563,679,112.1666667,112.1754386,7.87037037,6.175438596,8.574074074,12.87719298
22200844,116,1610612758,1610612742,114,122,-8,5,11,0.542,0.489,0.333333333,0.418604651,2,4,938,6300,72,369,76,445,112.6140351,110.637931,7.789473684,7.017241379,9.877192982,11.70689655
22200843,116,1610612757,1610612760,129,138,-9,9,10,0.553,0.566,0.4,0.5,3,9,6306,6349,344,447,544,614,17.05454545,110.5263158,1.309090909,6.473684211,1.381818182,7.807017544
22200839,116,1610612761,1610612762,116,122,-6,9,9,0.451,0.54,0.352941176,0.25,11,6,6328,6578,521,369,713,661,112.6071429,115.4363636,6.142857143,8.127272727,9.714285714,11.16363636
22200841,116,1610612763,1610612750,128,107,21,9,7,0.583,0.466,0.4,0.405405405,12,7,6265,6601,450,464,704,514,111.0175439,115.4035088,9.140350877,6.473684211,12.50877193,11.59649123
22200835,116,1610612765,1610612759,138,131,7,21,13,0.43,0.421,0.189189189,0.333333333,6,7,6259,6178,412,381,613,649,113.9090909,111.8813559,8.181818182,7.86440678,12.8,8.711864407
22200838,116,1610612738,1610612766,127,116,11,5,11,0.494,0.484,0.454545455,0.347826087,7,9,6456,6265,341,452,523,673,109.8070175,110.3214286,7.228070175,6.803571429,10.75438596,11.58928571
22200852,117,1610612739,1610612741,97,89,8,10,6,0.419,0.486,0.257142857,0.238095238,9,7,6491,6279,404,416,559,497,115.2857143,109.9122807,6.089285714,7.929824561,9.339285714,11.80701754
22200853,117,1610612744,1610612747,103,109,-6,7,10,0.417,0.449,0.272727273,0.32,11,4,6518,6560,386,362,546,537,110.0169492,112.125,6.847457627,7.428571429,9.474576271,8.875
22200848,117,1610612753,1610612748,103,107,-4,12,11,0.425,0.435,0.379310345,0.307692308,12,7,6227,6072,395,479,558,561,116.3928571,115.0877193,6.892857143,6.350877193,9.75,9.421052632
22200846,117,1610612751,1610612755,98,101,-3,12,8,0.402,0.44,0.325,0.260869565,7,4,6144,6176,363,433,544,469,109.245614,106.5263158,6.929824561,8.403508772,9.789473684,9.842105263
22200854,117,1610612758,1610612742,133,128,5,11,7,0.51,0.516,0.25,0.392156863,9,4,6422,6422,373,373,456,456,109.7142857,112.2909091,6.482142857,7.872727273,9.714285714,8.527272727
22200850,117,1610612737,1610612759,125,106,19,14,14,0.485,0.426,0.384615385,0.297297297,9,9,6503,6309,387,388,590,662,114.6785714,110.7241379,6.660714286,6.431034483,8.142857143,7.862068966
22200851,117,1610612752,1610612762,126,120,6,20,11,0.453,0.511,0.333333333,0.28125,6,3,6502,6700,353,375,738,670,114.0877193,110.6842105,6.789473684,6.807017544,10.35087719,11.61403509
22200849,117,1610612764,1610612754,127,113,14,8,17,0.64,0.453,0.461538462,0.35,5,8,6098,6523,366,453,509,574,112.1034483,115.5172414,6.086206897,6.465517241,12.72413793,11.55172414
22200847,117,1610612766,1610612743,105,119,-14,5,14,0.471,0.505,0.25,0.217391304,11,7,6381,6559,461,429,684,550,110.8727273,112.4655172,6.654545455,7.810344828,9.254545455,9.896551724
22200855,118,1610612738,1610612763,119,109,10,15,3,0.443,0.5,0.411764706,0.352941176,5,4,6583,6393,348,462,528,713,110.0172414,115.0701754,7.948275862,7.526315789,11.79310345,9.649122807
22200856,118,1610612761,1610612765,119,118,1,13,6,0.483,0.506,0.366666667,0.382352941,5,3,6444,6397,532,418,722,634,115.4912281,114.1607143,6.105263158,8.25,9.263157895,12.73214286
22200865,119,1610612742,1610612750,121,124,-3,9,10,0.512,0.578,0.333333333,0.310344828,5,8,6550,6708,377,471,463,521,111.1034483,110.2931034,9.172413793,7.206896552,12.44827586,10.93103448
22200861,119,1610612748,1610612743,108,112,-4,9,6,0.438,0.579,0.342857143,0.392857143,9,3,6179,6678,486,436,572,564,111.0169492,111.8,6.389830508,7.85,7.847457627,8.683333333
22200862,119,1610612752,1610612751,124,106,18,6,10,0.549,0.449,0.441176471,0.413793103,4,3,6628,6242,359,370,758,556,106.5344828,115.137931,8.379310345,7.517241379,9.862068966,9.724137931
22200863,119,1610612741,1610612753,91,100,-9,10,7,0.407,0.469,0.142857143,0.296296296,8,8,6368,6330,423,407,503,570,112.3389831,109.5087719,6.084745763,6.49122807,12.84745763,9.754385965
22200860,119,1610612755,1610612745,123,104,19,7,15,0.561,0.407,0.441176471,0.25,11,10,6277,6166,437,397,477,733,111.7192982,109.137931,7.421052632,7.017241379,8.824561404,9.827586207
22200867,119,1610612757,1610612747,127,115,12,8,14,0.474,0.442,0.489361702,0.324324324,7,6,6435,6669,347,366,553,547,112.0892857,108.1754386,7.803571429,6.964912281,8.517857143,12.85964912
22200858,119,1610612739,1610612759,117,109,8,11,11,0.564,0.506,0.321428571,0.380952381,8,10,6588,6415,413,397,569,676,112.8947368,114.9827586,6.087719298,6.310344828,9.701754386,9.431034483
22200864,119,1610612760,1610612740,100,103,-3,14,4,0.422,0.527,0.272727273,0.3,8,13,6487,6574,456,486,624,637,109.8,110.6034483,6.883333333,6.844827586,9.483333333,11.65517241
22200859,119,1610612754,1610612762,117,123,-6,8,11,0.505,0.506,0.323529412,0.454545455,11,5,6636,6820,461,378,591,681,115.8392857,113.3448276,8.142857143,8.379310345,11.14285714,10.98275862
22200866,119,1610612744,1610612764,135,126,9,11,9,0.584,0.6,0.5,0.428571429,10,10,6621,6225,397,371,553,517,112.4745763,115.5932203,7.813559322,6.406779661,10.01694915,11.54237288
22200857,119,1610612766,1610612737,144,138,6,3,16,0.631,0.491,0.540540541,0.392857143,5,9,6486,6628,472,396,689,604,116.1578947,111.1607143,6.964912281,6.625,9.701754386,9.232142857
22200871,120,1610612746,1610612744,134,124,10,12,8,0.533,0.542,0.472222222,0.441176471,5,2,6548,6756,402,407,584,564,109.9322034,114.2758621,8,6.827586207,11.6779661,10.4137931
22200869,120,1610612749,1610612738,131,125,6,10,8,0.478,0.465,0.428571429,0.34,6,8,6417,6702,371,353,656,543,109.1333333,116.4827586,6.7,7.017241379,9.733333333,9.724137931
22200870,120,1610612756,1610612758,120,109,11,8,13,0.568,0.446,0.318181818,0.368421053,12,8,6534,6550,420,377,698,463,112.5789474,115.5517241,6.50877193,6.086206897,11.50877193,9.362068966
22200868,120,1610612761,1610612753,123,113,10,13,9,0.602,0.512,0.333333333,0.419354839,9,6,6563,6430,537,415,735,577,110.7457627,114.9122807,7.118644068,6.614035088,11.83050847,8.122807018
22200872,120,1610612757,1610612764,101,126,-25,12,5,0.419,0.57,0.285714286,0.515151515,9,5,6562,6351,354,381,561,526,111.2372881,108.9830508,9.101694915,7.033898305,12.45762712,9.779661017
22200881,121,1610612743,1610612742,118,109,9,6,6,0.571,0.464,0.35483871,0.358974359,7,8,6790,6671,439,382,570,472,113.137931,111.4210526,6.103448276,6.684210526,9.672413793,9.228070175
22200882,121,1610612747,1610612740,120,102,18,6,13,0.53,0.438,0.27027027,0.28,5,5,6784,6677,372,499,561,641,115.0847458,111.1833333,7.440677966,6.366666667,9.661016949,7.866666667
22200878,121,1610612751,1610612748,116,105,11,5,12,0.532,0.458,0.435897436,0.285714286,3,4,6348,6287,373,495,566,581,114.9830508,113.1694915,6.305084746,8.457627119,9.508474576,10.86440678
22200876,121,1610612737,1610612752,101,122,-21,8,10,0.412,0.469,0.192307692,0.325581395,6,2,6766,6752,405,363,620,764,109.4482759,106.559322,6.431034483,8.389830508,9.75862069,9.847457627
22200874,121,1610612754,1610612741,117,113,4,6,6,0.476,0.488,0.418604651,0.428571429,6,10,6753,6459,472,431,599,510,114.6779661,112.5333333,6.86440678,6.05,10.50847458,12.73333333
22200875,121,1610612755,1610612739,118,112,6,8,10,0.5,0.5,0.481481481,0.333333333,7,7,6400,6705,448,421,484,580,112.55,111.362069,7.866666667,7.431034483,9.983333333,8.793103448
22200880,121,1610612760,1610612745,133,96,37,10,14,0.483,0.337,0.264705882,0.27027027,8,5,6587,6270,464,407,638,748,112.2807018,109.9180328,7.859649123,6.901639344,8.49122807,9.508196721
22200879,121,1610612763,1610612762,117,111,6,17,15,0.402,0.462,0.35,0.333333333,13,2,6502,6943,466,383,716,692,115.5614035,108.1034483,8.140350877,7.017241379,11.19298246,12.89655172
22200877,121,1610612738,1610612765,127,109,18,8,6,0.533,0.512,0.466666667,0.379310345,10,6,6827,6515,361,421,551,640,114.0701754,115.7166667,8.175438596,6.383333333,12.56140351,11.53333333
22200873,121,1610612766,1610612759,120,110,10,15,20,0.448,0.383,0.4,0.342105263,8,7,6630,6524,477,407,692,687,115.7118644,110.4237288,6.118644068,7.13559322,9.338983051,10.84745763
22200883,122,1610612741,1610612749,100,112,-12,15,9,0.381,0.455,0.3125,0.382978723,4,4,6572,6548,441,377,516,666,110.5,110.5762712,7.95,6.898305085,11.53333333,11.6440678
22200885,122,1610612756,1610612746,107,116,-9,7,8,0.472,0.488,0.35483871,0.323529412,10,8,6654,6682,432,407,706,596,111.3898305,112.8965517,7.474576271,6.5,8.745762712,11.48275862
22200884,122,1610612750,1610612764,106,114,-8,16,13,0.411,0.453,0.275862069,0.4,8,13,6832,6477,479,386,531,531,110.9,109.5409836,7.2,6.672131148,11.76666667,9.770491803
22200886,129,1610612739,1610612743,109,115,-6,13,18,0.478,0.464,0.230769231,0.472222222,10,7,6817,6908,428,446,590,576,112,111.6724138,7.852459016,6.655172414,8.704918033,9.155172414
22200893,129,1610612747,1610612744,124,111,13,10,17,0.488,0.381,0.533333333,0.285714286,8,10,6904,6880,377,409,567,572,109.9516129,115.1333333,6.903225806,7.433333333,9.516129032,9.6
22200887,129,1610612754,1610612738,138,142,-4,10,20,0.521,0.515,0.448979592,0.461538462,10,7,6870,6954,478,371,605,559,115.0666667,116.6101695,6.283333333,6.93220339,9.45,9.694915254
22200894,129,1610612758,1610612757,133,116,17,12,9,0.553,0.462,0.411764706,0.421052632,9,12,6659,6663,385,363,476,573,112.6229508,115.9,7.836065574,6.183333333,9.918032787,9.316666667
22200891,129,1610612742,1610612759,142,116,26,3,10,0.561,0.523,0.523809524,0.4,10,4,6780,6634,390,414,478,707,114.8103448,112.9322034,6.637931034,6.152542373,8.206896552,9.711864407
22200890,129,1610612761,1610612740,115,110,5,11,6,0.467,0.464,0.290322581,0.433333333,10,6,6686,6779,546,504,748,654,111.147541,110.5666667,6.393442623,6.9,7.836065574,11.78333333
22200892,129,1610612762,1610612760,120,119,1,17,20,0.42,0.402,0.270833333,0.216216216,8,8,7054,6720,385,472,707,648,111.4333333,112.9833333,9.1,8.4,12.46666667,10.9
22200889,129,1610612755,1610612763,110,105,5,7,13,0.405,0.391,0.361111111,0.21875,3,5,6518,6619,455,479,492,733,115.6393443,115.862069,6.31147541,8.137931034,11.59016393,11.17241379
22200888,129,1610612753,1610612765,108,106,2,12,6,0.411,0.457,0.387096774,0.5,7,5,6543,6624,421,427,586,646,112.3793103,114.1206897,7.844827586,8.25862069,8.482758621,12.63793103
22200896,130,1610612737,1610612739,136,119,17,5,10,0.588,0.455,0.535714286,0.371428571,7,9,6867,6926,411,438,628,603,109.05,110.4,7.016666667,7.116666667,9.766666667,10.76666667
22200901,130,1610612744,1610612745,116,101,15,7,13,0.474,0.391,0.481481481,0.314285714,3,12,6991,6366,419,412,589,762,114.45,109.9365079,6.85,6.952380952,10.46666667,9.571428571
22200900,130,1610612741,1610612751,131,87,44,12,5,0.568,0.37,0.461538462,0.272727273,6,6,6672,6464,445,376,525,571,116.5166667,107.8983051,6.983333333,6.983050847,9.816666667,12.91525424
22200897,130,1610612749,1610612748,128,99,29,10,9,0.48,0.391,0.413043478,0.225,6,5,6660,6392,381,499,675,593,111.2,109.559322,7.416666667,6.372881356,8.75,9.677966102
22200902,130,1610612746,1610612758,175,176,-1,7,12,0.602,0.586,0.577777778,0.43902439,8,18,6798,6779,415,375,604,582,112.8813559,106.5333333,6.457627119,8.316666667,11.44067797,9.883333333
22200899,130,1610612756,1610612760,124,115,9,15,14,0.467,0.432,0.368421053,0.394736842,5,5,6761,6839,442,480,713,668,109.6451613,114.8983051,6.693548387,6.355932203,9.741935484,9.86440678
22200895,130,1610612764,1610612752,109,115,-6,3,12,0.494,0.489,0.431818182,0.413793103,6,9,6591,6874,399,365,544,774,110.8360656,115.9152542,7.245901639,8.13559322,11.68852459,11.3220339
22200898,130,1610612750,1610612766,113,121,-8,7,11,0.495,0.467,0.333333333,0.357142857,6,10,6938,6750,487,485,547,707,111.7118644,112.6885246,6.762711864,5.983606557,9.220338983,12.68852459
22200906,131,1610612752,1610612740,128,106,22,11,13,0.511,0.392,0.395833333,0.210526316,1,11,6989,6889,374,510,786,660,111.9032258,110.6557377,7.85483871,7.950819672,8.822580645,11.59016393
22200905,131,1610612753,1610612754,108,121,-13,15,10,0.389,0.485,0.206896552,0.375,4,9,6651,7008,428,488,598,615,112.7258065,112.9344262,6.032258065,8.360655738,12.67741935,10.81967213
22200908,131,1610612755,1610612738,107,110,-3,8,9,0.449,0.5,0.333333333,0.444444444,8,6,6628,7096,458,378,499,579,109.0327869,113.0322581,7.016393443,7.870967742,9.803278689,9.919354839
22200909,131,1610612762,1610612759,118,102,16,15,9,0.467,0.392,0.357142857,0.264705882,5,5,7174,6750,393,418,724,717,112.3389831,116.3278689,7.762711864,6.196721311,8.457627119,9.491803279
22200907,131,1610612763,1610612743,112,94,18,11,11,0.474,0.404,0.340909091,0.297297297,10,4,6724,7023,484,453,746,594,115.7096774,110.6557377,6.338709677,6.852459016,11.67741935,11.75409836
22200903,131,1610612765,1610612761,91,95,-4,17,10,0.404,0.375,0.25,0.269230769,4,9,6730,6801,432,556,652,759,113.9661017,115.1311475,8.203389831,7.426229508,12.6440678,9.737704918
22200904,131,1610612766,1610612748,108,103,5,11,7,0.432,0.4,0.322580645,0.305555556,10,7,6871,6491,495,504,718,602,110.3278689,111.4918033,7.081967213,9.114754098,10.68852459,12.44262295
22200918,132,1610612743,1610612746,134,124,10,11,6,0.51,0.489,0.333333333,0.323529412,10,11,7117,6973,457,423,605,611,110.8225806,106.4098361,7.983870968,8.262295082,11.58064516,9.868852459
22200913,132,1610612742,1610612747,108,111,-3,11,17,0.419,0.433,0.408163265,0.176470588,5,9,6922,7028,400,385,481,577,114.7903226,110.6825397,7.370967742,6.714285714,9.758064516,9.698412698
22200916,132,1610612744,1610612750,109,104,5,16,10,0.429,0.422,0.357142857,0.377777778,11,11,7107,7051,422,493,596,554,111.6451613,115.2131148,6.451612903,6.31147541,7.758064516,9.459016393
22200911,132,1610612737,1610612751,129,127,2,13,6,0.5,0.494,0.533333333,0.358974359,7,12,7003,6551,418,382,633,576,116.5081967,111.9206349,6.918032787,7.825396825,9.770491803,8.793650794
22200910,132,1610612749,1610612756,104,101,3,11,19,0.437,0.421,0.288888889,0.333333333,4,4,6788,6885,387,447,685,728,114.8032787,109.1833333,6.852459016,6.366666667,10.37704918,9.6
22200917,132,1610612757,1610612745,131,114,17,6,18,0.545,0.45,0.512820513,0.269230769,7,7,6779,6467,375,424,582,775,113.1333333,111.0483871,6.45,7.209677419,11.41666667,11.74193548
22200915,132,1610612760,1610612758,115,124,-9,9,13,0.477,0.529,0.4,0.418604651,10,7,6954,6955,485,393,682,594,112.9833333,107.7833333,6.25,7.066666667,9.7,12.91666667
22200914,132,1610612739,1610612761,118,93,25,8,13,0.524,0.387,0.5,0.36,7,4,7045,6896,447,565,613,769,115.9,115.9166667,8.083333333,6.55,11.36666667,9.9
22200912,132,1610612741,1610612764,102,82,20,8,12,0.506,0.421,0.266666667,0.214285714,7,5,6803,6700,451,405,537,547,110.078125,111.2258065,6.984375,9.112903226,9.578125,12.40322581
22200921,133,1610612752,1610612738,109,94,15,7,7,0.474,0.44,0.387096774,0.214285714,6,5,7117,7206,375,384,797,588,111.5245902,111.6666667,7.393442623,6.75,8.803278689,9.116666667
22200922,133,1610612740,1610612753,93,101,-8,9,11,0.447,0.456,0.222222222,0.264705882,9,9,6995,6759,521,432,673,613,112.968254,116.2258065,5.952380952,6.193548387,12.65079365,9.483870968
22200920,133,1610612755,1610612748,99,101,-2,9,12,0.438,0.432,0.37037037,0.405405405,7,10,6735,6594,466,511,507,609,112.8225806,109.016129,8.403225806,6.967741935,10.85483871,9.887096774
22200919,133,1610612766,1610612765,117,106,11,7,10,0.518,0.457,0.5,0.115384615,8,12,6979,6821,505,436,729,669,112.25,106.3548387,7.766666667,8.241935484,8.45,9.822580645
22200926,134,1610612745,1610612743,112,133,-21,10,11,0.495,0.576,0.290322581,0.432432432,5,8,6581,7251,431,467,793,616,110.7777778,110.016129,8.015873016,7.032258065,11.57142857,10.79032258
22200932,134,1610612746,1610612750,101,108,-7,9,10,0.422,0.478,0.392857143,0.346153846,11,14,7097,7155,434,504,617,564,107.8852459,115.0952381,7.06557377,7.412698413,13,9.777777778
22200924,134,1610612751,1610612749,104,118,-14,3,11,0.434,0.49,0.333333333,0.378378378,12,10,6892,6678,391,394,696,582,110.890625,111.796875,6.78125,7.875,9.640625,8.8125
22200929,134,1610612742,1610612754,122,124,-2,9,5,0.505,0.526,0.324324324,0.392857143,5,3,7030,7129,405,497,492,625,112.9836066,109.4754098,6.409836066,6.459016393,11.40983607,9.540983607
22200931,134,1610612744,1610612757,123,105,18,12,9,0.538,0.43,0.4,0.307692308,5,8,7216,6910,433,382,612,588,111.5873016,113.1587302,6.428571429,7.888888889,7.80952381,9.920634921
22200928,134,1610612760,1610612758,117,123,-6,12,8,0.439,0.524,0.314285714,0.357142857,9,3,7069,7079,495,400,691,607,116.3870968,113.2786885,6.983870968,6.262295082,9.870967742,9.639344262
22200925,134,1610612761,1610612741,104,98,6,19,6,0.404,0.521,0.357142857,0.4,11,6,6989,6905,569,458,782,545,115.8852459,116.0491803,8.114754098,6.557377049,11.32786885,9.950819672
22200930,134,1610612762,1610612759,94,102,-8,14,9,0.353,0.429,0.294117647,0.307692308,8,9,7292,6852,398,423,739,726,110.9365079,111.3709677,9.031746032,7.387096774,12.41269841,8.790322581
22200927,134,1610612763,1610612747,121,109,12,14,14,0.455,0.442,0.193548387,0.382352941,13,5,6836,7139,494,394,757,594,115.7460317,110.516129,6.317460317,6.822580645,11.73015873,11.70967742
22200923,134,1610612737,1610612764,116,119,-3,13,16,0.462,0.495,0.371428571,0.285714286,4,6,7132,6782,425,410,646,559,113.9333333,115.1451613,8.233333333,6.35483871,12.61666667,9.580645161
22200935,135,1610612738,1610612739,117,113,4,7,10,0.5,0.489,0.5,0.3125,5,8,7300,7163,389,454,595,621,115.0322581,111.1803279,6.85483871,6.721311475,10.41935484,9.163934426
22200937,135,1610612752,1610612751,142,118,24,7,5,0.607,0.467,0.571428571,0.384615385,5,6,7226,6996,381,403,804,699,115.8730159,110.2,6.174603175,6.984615385,9.444444444,9.553846154
22200939,135,1610612749,1610612753,139,117,22,8,12,0.521,0.457,0.464285714,0.272727273,4,3,7010,6860,401,441,707,624,112.90625,112.8387097,5.953125,6.5,12.5625,11.27419355
22200936,135,1610612748,1610612755,96,119,-23,5,9,0.436,0.494,0.24137931,0.384615385,3,6,6695,6834,521,473,621,516,113.0645161,108.8888889,6.467741935,7,11.40322581,9.904761905
22200941,135,1610612757,1610612740,110,121,-11,12,11,0.444,0.517,0.289473684,0.36,5,9,7015,7088,390,530,597,682,106.2698413,112.0327869,8.26984127,7.754098361,9.857142857,8.459016393
22200940,135,1610612760,1610612747,117,123,-6,12,10,0.484,0.475,0.275,0.457142857,8,8,7186,7248,504,399,703,608,113.1451613,112.5079365,6.290322581,8.412698413,9.629032258,10.82539683
22200938,135,1610612745,1610612763,99,113,-14,17,8,0.4,0.482,0.323529412,0.414634146,4,6,6693,6957,436,507,803,771,115.9032258,115.047619,8.129032258,6.333333333,11.33870968,9.650793651
22200934,135,1610612765,1610612741,115,117,-2,7,10,0.5,0.482,0.4,0.444444444,8,9,6927,7003,448,464,679,564,107.9516129,114.0491803,7.032258065,8.31147541,12.9516129,12.63934426
22200933,135,1610612766,1610612756,91,105,-14,12,5,0.364,0.472,0.272727273,0.36,3,8,7096,6986,513,451,736,747,109.952381,111.1587302,7.111111111,7.365079365,10.77777778,8.952380952
22200945,136,1610612744,1610612746,115,91,24,15,9,0.419,0.36,0.304347826,0.209302326,9,5,7339,7198,438,445,624,626,110.875,110.8888889,8.015625,7.158730159,11.5,11.85714286
22200943,136,1610612742,1610612755,133,126,7,5,5,0.549,0.577,0.520833333,0.444444444,8,9,7152,6953,410,479,501,525,116.4920635,110.7384615,6.952380952,6.846153846,9.904761905,9.630769231
22200944,136,1610612759,1610612754,110,99,11,13,6,0.459,0.456,0.3125,0.347826087,5,11,6954,7253,432,500,735,630,111.75,112.1451613,6.40625,7.725806452,7.828125,8.467741935
22200942,136,1610612764,1610612761,119,108,11,9,13,0.512,0.446,0.466666667,0.272727273,5,8,6901,7093,416,580,575,801,110.3809524,113.328125,6.857142857,7.8125,11.66666667,9.84375
22200953,137,1610612744,1610612740,108,99,9,9,7,0.513,0.442,0.322580645,0.344827586,7,9,7454,7209,447,539,639,693,111.3064516,110.828125,6.709677419,9.0625,9.274193548,12.515625
22200955,137,1610612747,1610612750,102,110,-8,11,10,0.414,0.472,0.322580645,0.411764706,8,10,7371,7263,407,518,618,574,116.46875,112.640625,6.984375,8.421875,9.984375,10.828125
22200948,137,1610612738,1610612751,105,115,-10,9,13,0.488,0.421,0.310344828,0.318181818,8,9,7417,7114,394,409,602,704,115.171875,111.7384615,6.359375,7.969230769,9.65625,8.830769231
22200949,137,1610612748,1610612752,120,122,-2,11,6,0.481,0.58,0.48,0.414634146,7,8,6791,7368,524,386,626,811,115.890625,112.9206349,6.15625,6.492063492,9.40625,11.17460317
22200950,137,1610612741,1610612756,104,125,-21,9,13,0.47,0.5,0.304347826,0.425531915,7,6,7120,7091,473,459,574,752,106.109375,113.3538462,8.1875,5.938461538,9.78125,12.47692308
22200947,137,1610612737,1610612757,129,111,18,10,9,0.571,0.471,0.461538462,0.333333333,10,11,7248,7125,429,395,659,609,111.25,110.796875,7.390625,7.171875,8.96875,11.75
22200954,137,1610612758,1610612746,128,127,1,9,6,0.529,0.54,0.303030303,0.341463415,3,7,7202,7289,403,450,615,635,115.047619,113.0952381,6.80952381,6.26984127,10.46031746,9.666666667
22200951,137,1610612760,1610612762,130,103,27,11,10,0.5,0.487,0.395348837,0.310344828,12,5,7303,7386,512,406,715,753,116.1612903,110.4393939,6.5,6.818181818,9.919354839,9.621212121
22200952,137,1610612743,1610612763,113,97,16,13,10,0.46,0.369,0.258064516,0.34375,6,6,7384,7070,475,513,627,779,115.9206349,115.40625,8.126984127,6.34375,11.34920635,11.765625
22200946,137,1610612766,1610612753,106,117,-11,8,13,0.487,0.535,0.375,0.384615385,11,9,7187,6977,516,444,748,636,115.375,114.0322581,7.421875,8.274193548,9.796875,12.56451613
22200958,138,1610612748,1610612737,117,109,8,12,10,0.506,0.468,0.371428571,0.3,5,12,6911,7377,531,439,637,669,110.5692308,109.015625,7.938461538,6.9375,11.50769231,9.9375
22200960,138,1610612749,1610612755,130,133,-3,11,9,0.53,0.5,0.5,0.486486486,3,5,7149,7079,405,488,715,530,106.3230769,115.265625,8.169230769,6.859375,9.8,10.453125
22200961,138,1610612758,1610612750,134,138,-4,11,6,0.551,0.6,0.518518519,0.512820513,5,4,7416,7373,457,528,641,584,113.4761905,112.3650794,6.428571429,7.746031746,11.34920635,8.412698413
22200959,138,1610612759,1610612745,110,122,-12,13,14,0.442,0.563,0.405405405,0.347826087,9,9,7064,6792,437,440,748,820,117.7142857,111.7121212,7.253968254,8,10.17460317,8.848484848
22200956,138,1610612764,1610612761,109,116,-7,9,10,0.507,0.522,0.583333333,0.4,9,14,7020,7201,421,588,584,814,110.375,107.8095238,6.828125,6.984126984,11.6875,13.01587302
22200957,138,1610612739,1610612765,114,90,24,8,12,0.495,0.407,0.411764706,0.25,14,5,7276,7042,462,456,631,686,111.4285714,110.7846154,6.682539683,9.046153846,9.26984127,12.52307692
22200964,139,1610612747,1610612744,113,105,8,10,7,0.442,0.396,0.333333333,0.346153846,3,2,7473,7562,415,454,629,648,110.2424242,110.03125,7,7.125,9.560606061,10.71875
