player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Dominick Barlow,barlodo01,2023,360,165,-2.604005230840444,-4.823849612787324,-7.427854843627768,-2.517794357493619,-2.459879419030581,-4.9776737765242,-2.674874606308545,-4.512034859493617,-7.18690946580216,-.3745211165459823,-.3745211165459823,0,-4.472120521185394,-4.900541439050215,-9.372661960235609,.2726705154244125
Harrison Barnes,barneha02,2023,4681,2206,.5537326587755695,.6294168934541294,1.183149552229699,.089099250750854,-.4836767194220115,-.3945774686711575,.4461859413153507,.4641623757205434,.9103483170358943,4.124465162154012,4.124465162154012,0,.4898049692036306,.0754015525730361,.5652065217766667,.1161306048988046
Scottie Barnes,barnesc01,2023,4806,2333,-.4470799461750651,.0974137035917321,-.349666242583333,4.016617261655006,.190301148569936,4.206918410224942,.4489681678062956,.1204467643298531,.5694149321361487,3.929643671689935,3.929643671689935,0,.8168100343553581,1.010171302247188,1.826981336602546,-.5479667754183432
RJ Barrett,barrerj01,2023,4488,2182,-.1827921526269016,-1.968620927439391,-2.151413080066293,-1.373438514773805,-4.268399099999295,-5.6418376147731,-.489512166829712,-2.579956196157176,-3.069468362986888,-.3575223230348294,-.3575223230348294,0,-.1852818604875465,-2.135565762337173,-2.320847622824719,.531451558846431
Will Barton,bartowi01,2023,1759,841,-1.261336778948299,-4.757168801611011,-6.018505580559308,-5.156099729683659,-1.894097868365043,-7.050197598048702,-2.15083207516564,-4.444922395787096,-6.595754470952738,-1.647320474186525,-1.647320474186525,0,-1.780561669509339,-4.264693575495853,-6.045255245005192,-.1911089944648778
Charles Bassey,bassech01,2023,1093,508,-1.863589618604773,.0638940627722406,-1.799695555832532,-.544961099333238,1.878101412413074,1.333140313079836,-1.63934324862793,.554005755988051,-1.085337492639879,.4320485341264693,.4320485341264693,0,-2.496794586259592,-.7468362321903653,-3.243630818449957,.1400841853245745
Keita Bates-Diop,bateske01,2023,2459,1149,-1.619851780876666,-.1248245792718743,-1.74467636014854,-3.276154253205443,1.457910647346305,-1.818243605859138,-2.007076933993559,.2729422720955726,-1.734134661897986,.5947592487181277,.5947592487181277,0,-2.943887254337198,-.7029729411799484,-3.646860195517147,-.1290364971314486
Nicolas Batum,batumni01,2023,3006,1422,-1.660517556487993,.2312011724825353,-1.429316384005458,-.681684954182873,3.102038826741303,2.42035387255843,-1.549082898894698,.8309245468502713,-.7181583520444272,1.479701917056036,1.479701917056036,0,-2.02359253317855,.7971075792515518,-1.226484953926998,.3829823596179994
Darius Bazley,bazleda01,2023,1214,572,-3.293510841901977,3.127925866194268,-.1655849757077085,-4.368274699054921,1.642600955261523,-2.725673743793398,-3.724215073034105,2.991488021862362,-.7327270511717431,.5871439663317958,.5871439663317958,0,-2.874756628001092,1.897755730672124,-.9770008973289677,-.1952020078543105
Bradley Beal,bealbr01,2023,3216,1576,2.773968390736882,-1.339312937885647,1.434655452851235,3.684053272643887,-.8991007841697711,2.784952488474116,3.116508151488111,-1.328926753224741,1.787581398263371,3.622810579866034,3.622810579866034,0,2.808006895884219,-1.475507074279948,1.332499821604272,-.7124304584519811
Malik Beasley,beaslma01,2023,3864,1815,1.022007885595808,-1.501198806382624,-.4791909207868161,-1.216712662302013,-.7273887519794178,-1.944101414281431,.5987619212255897,-1.422095320287435,-.8233333990618454,1.784682308096727,1.784682308096727,0,1.026018437054417,-1.359396824354867,-.3333783873004503,.4182704720467895
MarJon Beauchamp,beaucma01,2023,1236,576,-3.793579968811302,-.6148554926377702,-4.408435461449072,-3.863073600499936,-1.095903885935097,-4.958977486435032,-4.035278610188507,-.8095806578043289,-4.844859267992836,-.6187972018857452,-.6187972018857452,0,-3.557690496400818,-.7141900009217992,-4.271880497322617,.5198713496311366
Davis Bertans,bertada01,2023,824,398,-.4679099818314148,-.0270435842401597,-.4949535660715745,-3.887428912725192,-.5345255315135073,-4.4219544442387,-1.231180860477618,-.109616752067289,-1.340797612544907,.2871775891797025,.2871775891797025,0,-.6028815110899713,-1.137009157707891,-1.739890668797862,.361824403650254
Patrick Beverley,beverpa01,2023,3039,1441,-2.710304739139868,.1186185663558087,-2.591686172784059,-.6695660412036051,-.7631169930849311,-1.432683034288536,-2.44638810383947,-.0675205299231132,-2.513908633762584,.1935481859837044,.1935481859837044,0,-3.188176188487366,.9198027805215873,-2.268373407965778,-.6398518246583111
Saddiq Bey,beysa01,2023,3875,1814,1.077073643817594,-2.346929111758709,-1.269855467941116,1.248418574234504,-1.526354285891024,-.2779357116565199,1.23096383056171,-2.27584394398786,-1.044880113426151,1.576177157324081,1.576177157324081,0,.9547647123356664,-2.3204242153937,-1.365659503058034,-.0606267071565118
Khem Birch,birchkh01,2023,331,162,-6.382878949321288,-.8258848591691551,-7.208763808490444,-2.176768453834674,2.662992770687941,.4862243168532663,-5.90786555941032,-.1424956904118748,-6.050361249822195,-.2710147868370705,-.2710147868370705,0,-6.085813817519875,-.1473626396530394,-6.233176457172914,-.6543580750824326
Goga Bitadze,bitadgo01,2023,558,263,-.5443322501597028,-.0166533414127107,-.5609855915724133,.5384947635815954,4.632138021398243,5.17063278497984,-.3189602578389413,1.004541892802965,.6855816349640231,.4625067296783185,.4625067296783185,0,-.9646528179514818,-.2822763315019541,-1.246929149453436,.1735301075697657
Bismack Biyombo,biyombi01,2023,1382,671,-5.612779314752455,1.56281292957132,-4.049966385181135,-.2213442019019115,.8637628580282604,.6424186561263489,-4.850524204221563,1.474798749478717,-3.375725454742847,-.213228744501574,-.213228744501574,0,-4.439604986353626,1.039643437676891,-3.399961548676736,-.4641145453722371
Buddy Boeheim,boehebu01,2023,104,52,1.613566528837674,-10.37063299398595,-8.757066465148277,5.481873629995669,8.080264583228098,13.56213821322377,2.543894493201578,-7.124978475899411,-4.581083982697832,-.0480850663028103,-.0480850663028103,0,.7767102922811191,-11.81408907780806,-11.03737878552694,-1.027335007216903
Bogdan Bogdanovic,bogdabo01,2023,2578,1225,1.943361907480678,-1.070022125435553,.8733397820451254,2.675165229774104,-3.311531373106777,-.6363661433326726,2.199547768715403,-1.58942823873168,.6101195299837232,2.089641348408057,2.089641348408057,0,2.421102035179595,-1.201865453460433,1.219236581719162,-.5007779736731642
Bojan Bogdanovic,bogdabo02,2023,3990,1893,1.707922428903445,-3.377486536718795,-1.669564107815349,1.843858447093103,-4.273285053328821,-2.429426606235717,1.924237267649778,-3.727788883045249,-1.80355161539547,.9191282034793524,.9191282034793524,0,1.543792765684113,-3.9399023127912,-2.396109547107087,.5566898109871695
Bol Bol,bolbo01,2023,2953,1405,-2.806885463255414,-1.63247350911043,-4.439358972365845,-3.076523485729859,.4138560693559709,-2.662667416373888,-3.004886989860077,-1.2913898955632,-4.296276885423277,-1.109109507449338,-1.109109507449338,0,-4.200141185714333,-2.462867375358924,-6.663008561073257,.0628763021484692
Leandro Bolmaro,bolmale01,2023,147,68,-11.73622122765628,5.768063863223603,-5.968157364432673,-7.082945740544965,9.928675890824039,2.845730150279074,-11.50775551696281,7.037527948537808,-4.470227568425005,-.0607068566337024,-.0607068566337024,0,-9.21988965445861,3.650439749521248,-5.569449904937363,1.735607224962274
Devin Booker,bookede01,2023,2983,1445,5.24010159462995,-1.389665833827522,3.850435760802428,6.713206792281206,.1820446229622137,6.895251415243419,5.886218385155084,-1.167615056376107,4.718603328778975,5.527827184568307,5.527827184568307,0,5.97271002897081,-.3330392711835531,5.639670757787258,.3975526162908481
Brandon Boston Jr.,bostobr01,2023,526,247,1.670508290380861,-.2716661089304989,1.398842181450362,-2.320628188958931,-3.22738708926137,-5.548015278220301,.9863957733727664,-.8799936947115372,.1064020786612291,.3596959201940584,.3596959201940584,0,-.5426925885887399,-1.079591672400578,-1.622284260989318,-.074650318061868
Chris Boucher,bouchch01,2023,2585,1258,.7027259907951553,-.0866667630580558,.6160592277370995,-3.669666406584202,.7798209213664897,-2.889845485217712,-.1756296742167789,.0879289659040653,-.0877007083127136,1.702754975402515,1.702754975402515,0,.3533772284367466,.2974891257200604,.6508663541568069,-.3540844850448937
James Bouknight,bouknja01,2023,758,354,-4.072994293526663,-.4297929841510361,-4.502787277677699,-3.405008864344642,3.938728252022726,.5337193876780844,-4.112453870910159,.4890599626205688,-3.623393908289591,-.1579890592202455,-.1579890592202455,0,-3.797037667717734,-.6797892802361818,-4.476826947953915,.1566061540740445
Jamaree Bouyea,bouyeja01,2023,138,71,-8.432275252775618,1.169554543453543,-7.262720709322075,-2.880828852813337,-6.065043808035432,-8.945872660848769,-7.782577150377396,-.2768990941776408,-8.059476244555038,-.187534149493154,-.187534149493154,0,-7.853186490662045,.5069273837025564,-7.346259106959488,-2.373037067585686
Tony Bradley,bradlto01,2023,80,33,-.7272781138388342,-7.32848901191079,-8.055767125749624,-1.295431688662647,7.344913747475985,6.049482058813338,-.8464962634532121,-4.723945178357829,-5.570441441811042,-.0479262016970542,-.0479262016970542,0,-1.188859857160799,-4.271032924198071,-5.459892781358869,.9345366053740211
Malaki Branham,branhma01,2023,2512,1162,-2.948333472854245,-3.896112468448283,-6.844445941302528,-2.183569354505543,-1.05679092129427,-3.240360275799813,-2.903701227614728,-3.475503198290027,-6.379204425904755,-2.162149393913336,-2.162149393913336,0,-2.975478937092121,-3.539948956058539,-6.51542789315066,.495837533107388
Christian Braun,braunch01,2023,1898,910,-1.163614028381394,-.8626749078754185,-2.026288936256813,-5.487096540360234,1.231739326359933,-4.255357214000302,-2.143833043360791,-.4841933297975202,-2.628026373158311,.0561134356118973,.0561134356118973,0,-1.918612178109944,-1.315428602575635,-3.234040780685579,-.9212191760717554
Mikal Bridges,bridgmi01,2023,5203,2524,1.284508875842467,.4707146519839542,1.755223527826421,.0208017389232934,-1.641968792451677,-1.621167053528384,1.089962282744366,.0420310411586446,1.131993323903011,5.000459051547779,5.000459051547779,0,1.660089333905272,.894639577313936,2.554728911219208,.08622933027503
Oshae Brissett,brissos01,2023,1835,865,-1.341693194709657,-.9935408767824552,-2.335234071492112,-1.965487291732297,.0757105199025237,-1.889776771829773,-1.541877464946089,-.8035355423276533,-2.345413007273742,.1778566361558549,.1778566361558549,0,-.8725554578940083,-1.2389891910192,-2.111544648913208,-.394057888116259
Malcolm Brogdon,brogdma01,2023,3107,1490,2.919163275251963,-1.756216388847064,1.1629468864049,-1.486352790897285,.2750771157992629,-1.211275675098022,2.129403851194019,-1.477527696060209,.6518761551338106,2.57679855633568,2.57679855633568,0,2.226795419075672,-1.086033231299893,1.140762187775779,-.3631045678497417
Dillon Brooks,brookdi01,2023,3931,1856,-2.217491814704088,1.635846017318955,-.5816457973851334,-1.231358963781053,4.920694566843919,3.689335603062867,-2.147898772236835,2.357721453061345,.2098226808245101,2.796612737653746,2.796612737653746,0,-2.029465267046637,3.027355148467892,.9978898814212545,-.2210205499209754
Bruce Brown,brownbr01,2023,3978,1917,-.7791411993967401,.2875028486268627,-.4916383507698774,-4.537375322244578,-1.888258372435473,-6.425633694680051,-1.646109966623831,-.158537294673082,-1.804647261296913,.9163075348177616,.9163075348177616,0,-1.127422387227148,-.3432750778884652,-1.470697465115614,-.9060775289233942
Greg Brown III,browngr01,2023,203,93,-8.864818668389825,1.03077025262216,-7.834048415767665,-13.42839859095437,14.79342104285121,1.365022451896838,-10.38623974920992,4.00189108757192,-6.384348661637997,-.1735499705071271,-.1735499705071271,0,-10.06704993332332,1.727208273107425,-8.339841660215894,.6470664844265291
Jaylen Brown,brownja02,2023,4310,2062,.8668182283159608,.3039489297482505,1.170767158064211,-2.280672530691304,.7816221545843861,-1.499050376106918,.2078081297896856,.3878969229903145,.5957050527800001,3.561164289694825,3.561164289694825,0,1.751454285449961,1.011333065207144,2.762787350657105,1.186765317848232
Kendall Brown,brownke03,2023,98,40,-3.109499644625211,3.622904296247452,.5134046516222397,-5.396920765942931,9.736959235364765,4.340038469421834,-3.742652721301984,5.181487970143424,1.43883524884144,.0875905965207485,.0875905965207485,0,-3.116539348516477,4.618241071013757,1.50170172249728,2.485873602395244
Moses Brown,brownmo01,2023,612,288,1.335285903543342,2.040907013831935,3.376192917375276,3.251066462558043,1.825936045948729,5.077002508506772,1.85383440247226,2.128292989734247,3.982127392206507,.9929230517652219,.9929230517652219,0,.7681454465227925,.9155326230925287,1.683678069615321,.3797150432870528
Sterling Brown,brownst02,2023,60,24,-6.477486377696262,5.444720084372291,-1.032766293323971,-.5344284527440811,4.446964928481268,3.912536475737187,-5.629254509129252,5.584464323223356,-.0447901859058959,.0334201994459776,.0334201994459776,0,-5.993878402725841,2.975522402128022,-3.018356000597819,.9004885815918763
Troy Brown Jr.,browntr01,2023,3329,1557,-1.643094685943505,.8738499166072912,-.7692447693362136,-.4954894988821439,-.6506079600607518,-1.146097458942896,-1.505554477216371,.6017499528237136,-.9038045243926576,1.457488937710782,1.457488937710782,0,-1.91738652217321,.6619984990327715,-1.255388023140439,-.6260658435870436
Jalen Brunson,brunsja01,2023,4401,2166,4.748465682646741,.6091599952397478,5.357625677886489,4.981837591390731,-4.820866251444133,.160971339946598,5.040741721526009,-.4982153890057955,4.542526332520214,7.986620199185537,7.986620199185537,0,5.327465990027406,.087799989142283,5.415265979169689,-.9057744085540593
Thomas Bryant,bryanth01,2023,2166,1017,-.3406770653292505,-1.386854495267033,-1.727531560596283,.2739851396448125,-3.939298889962378,-3.665313750317567,-.2265656330754351,-2.009552528772826,-2.236118161848261,.2467981749449379,.2467981749449379,0,-1.242264044906049,-1.277603813396509,-2.519867858302557,-.0779928717731585
Reggie Bullock,bullore01,2023,4058,2004,-2.465484495302331,-1.3327394372442,-3.798223932546531,-1.457104560758086,-1.216718842702649,-2.673823403460735,-2.435177615717532,-1.370675455319297,-3.805853071036829,-1.070900890911687,-1.070900890911687,0,-2.642434276034885,-.7483172366686834,-3.390751512703569,-.8086197169547504
Alec Burks,burksal01,2023,2413,1122,2.676727217722634,-.3309446111106492,2.345782606611985,2.713302983865353,1.568953205146645,4.282256189011998,2.915150372130918,.0940026087529761,3.009152980883894,3.319816174653959,3.319816174653959,0,2.393028292796298,-.5472073265724583,1.84582096622384,.705001823012873
Deonte Burton,burtode02,2023,14,6,-8.881474996492249,-3.735717824736376,-12.61719282122863,30.62746784211613,2.992460555288523,33.61992839740465,-1.15516109166646,-2.514079593157732,-3.669240684824192,-.0028578700986775,-.0028578700986775,0,-2.185963905341154,-3.59139901856555,-5.777362923906703,1.574715170591836
Jared Butler,butleja02,2023,40,19,-3.041125285350895,-3.789427819980103,-6.830553105330997,-.621420475789713,-13.40927689002726,-14.03069736581697,-2.67560751960234,-6.000972143872045,-8.676579663474385,-.0587289729407938,-.0587289729407938,0,-.1264306376671132,-.8379383386261259,-.9643689762932389,2.245687247589971
Jimmy Butler,butleji01,2023,3728,1837,5.785066249373013,1.43609026495292,7.221156514325934,2.694799158102231,-.838382387565295,1.856416770536936,5.552765256238663,1.032815788525529,6.585581044764192,8.695137123889667,8.695137123889667,0,4.510556105148856,1.560891354373434,6.07144745952229,-.6290799901429655
John Butler Jr.,butlejo01,2023,64,30,-6.337228574434877,4.419645124713404,-1.917583449721473,-3.790393526926933,17.57872525304579,13.78833172611886,-6.160358180055663,7.555131333347163,1.394773153291499,.062896527966685,.062896527966685,0,-4.697753781008613,3.145924779530992,-1.551829001477621,-.8647397038538623
Jamal Cain,cainja01,2023,395,186,.1679119675879215,-.1914755866383345,-.023563619050413,-3.987770408924884,3.577743946725633,-.410026462199252,-.6860416853919588,.5635512303378157,-.122490455054143,.2487458756283165,.2487458756283165,0,-.4917997095394261,.8672310013268464,.3754312917874201,-.2419004286712248
Kentavious Caldwell-Pope,caldwke01,2023,4380,2087,-.3249211745252444,1.083751512752591,.758830338227347,6.886183435154507,2.443996230602053,9.33017966575656,1.15099630911573,1.441818342970614,2.592814652086345,5.737642592272158,5.737642592272158,0,1.605821983585759,1.344711101010116,2.950533084595875,.8639281101665249
Facundo Campazzo,campafa01,2023,108,52,-6.600180107082059,10.91074044208502,4.310560335002961,-10.23127240142513,11.48798411672778,1.256711715302647,-7.789011403877452,11.72681177421086,3.937800370333403,.1782528794877034,.1782528794877034,0,-6.701893052213607,9.175767441983876,2.473874389770269,.4682215763562049
Vlatko Cancar,cancavl01,2023,1661,801,-.4332197198653405,-.6400655760309897,-1.07328529589633,-3.768080992985021,-.1448658216712626,-3.912946814656283,-1.173096792061084,-.5810883076569155,-1.754185099717999,.4040234930722565,.4040234930722565,0,-1.15739579396849,-1.742417505276425,-2.899813299244915,-.7284724905885962
Clint Capela,capelca01,2023,3029,1414,.3457385774681235,3.236843416887755,3.582581994355878,2.014906884800834,-1.918881294129598,.0960255906712359,.7086837586704398,2.370038762554062,3.078722521224502,4.181393578649532,4.181393578649532,0,.5279436115507903,2.622596642197,3.15054025374779,-.5661455618593128
Vernon Carey Jr.,careyve01,2023,61,28,-6.518357458534154,2.127112594286067,-4.391244864248087,-25.04482592987927,17.28329801090945,-7.761527918969819,-10.82123874093444,5.396460769973107,-5.424777970961337,-.0384535518204952,-.0384535518204952,0,-8.978813939930397,.9964314884762815,-7.982382451454116,.641377791583252
Jevon Carter,carteje01,2023,3310,1545,-1.194494708439783,-.0725404896841635,-1.267035198123946,-2.310021711743005,4.675110353137809,2.365088641394804,-1.498814219675489,.8518257794952162,-.6469884401802727,1.649615028041511,1.649615028041511,0,-1.26993606880274,.9615634971683613,-.3083725716343788,-.4934858676177482
Wendell Carter Jr.,cartewe01,2023,2847,1373,-1.687713954189465,.9952521473683318,-.6924618068211337,-1.35134305439796,2.124365827503726,.7730227731057659,-1.690120431459399,1.29862454391141,-.3914958875479888,1.651585264927234,1.651585264927234,0,-2.011707944658753,.4952606628284862,-1.516447281830267,-.0340813627648677
Alex Caruso,carusal01,2023,2868,1375,-.7243065386481593,6.018336943128785,5.294030404480626,1.126864323117199,5.559351154483334,6.686215477600533,-.3470417153629009,6.256332763966133,5.90929104860323,6.087916154745472,6.087916154745472,0,-.464309524549592,6.414054093821123,5.949744569271529,.2194982357767838
Justin Champagnie,champju01,2023,22,11,9.544018521887649,7.931035851979684,17.47505437386733,6.218359730412314,-4.296438507148155,1.921921223264159,9.381132536145351,5.817588273801432,15.19872080994678,.0998737947551667,.0998737947551667,0,7.207975601591404,3.892765512174591,11.100741113766,-.8599656751453665
Julian Champagnie,champju02,2023,81,38,-.5611184649662674,-6.941909890509005,-7.503028355475273,3.531871486443776,.3148949566559622,3.846766443099738,.3044083591624042,-5.865052571482974,-5.560644212320569,-.0700119322572142,-.0700119322572142,0,-2.154981629521406,-6.814245246667434,-8.96922687618884,-.3671337446535569
Kennedy Chandler,chandke01,2023,508,234,-2.776620181351286,-2.618724056839671,-5.395344238190957,-8.335117255923523,.7745498913713473,-7.560567364552176,-4.11989754886627,-2.149627020710052,-6.269524569576321,-.4175354693839005,-.4175354693839005,0,-4.741272166857403,-2.17857189014319,-6.919844057000592,-.636567080624405
Josh Christopher,chrisjo01,2023,1184,567,-3.374296305636035,-2.611273488502452,-5.985569794138487,-4.293117369806426,-4.611688920174526,-8.904806289980952,-3.686761807275946,-3.121716116932913,-6.808477924208859,-1.172711856342971,-1.172711856342971,0,-3.880263675872213,-3.994283206972246,-7.874546882844458,-.1150968190107141
Max Christie,chrisma02,2023,1093,507,-2.905180877097756,1.786476453215248,-1.118704423882508,-4.263730219146709,-.0643496839139787,-4.328079903060687,-3.363686347155061,1.511480565924943,-1.852205781230118,.2309963734130192,.2309963734130192,0,-4.401612732830786,-.095056903983323,-4.49666963681411,-.5379067779074639
Brandon Clarke,clarkbr01,2023,2362,1090,-.3443971770571839,.1528896456201549,-.1915075314370289,-2.180874975862359,.4181617615399466,-1.762713214322412,-.7500467163372885,.1503430790431585,-.59970363729413,1.197218347145209,1.197218347145209,0,-.7654830357504795,.3067217476498071,-.4587612881006724,.1181853667791966
Jordan Clarkson,clarkjo01,2023,4164,1988,2.235904451494136,-3.1712303125447,-.9353258610505644,2.627750092460693,-2.393236818947399,.234513273513294,2.434594760923043,-3.184361892756902,-.7497671318338588,2.032720766237353,2.032720766237353,0,2.390651047497396,-2.845861333586986,-.4552102860895895,.1955411553960989
Nic Claxton,claxtni01,2023,3887,1885,-1.729736329794638,2.640849590931342,.9111132611367041,4.76344306875491,2.138612167644691,6.902055236399601,-.4900854606371583,2.702874371221403,2.212788910584244,4.740366387819901,4.740366387819901,0,-.2267490337641478,2.695258563149453,2.468509529385305,-.68708973482591
Amir Coffey,coffeam01,2023,1249,592,-3.140376224035669,-3.304011787207016,-6.444388011242685,-4.52255086358903,-.6264134222088384,-5.148964285797868,-3.589294949249198,-2.935364283203178,-6.524659232452375,-1.135541823388633,-1.135541823388633,0,-4.958895696339595,-3.765995262416658,-8.724890958756253,-.402943335975506
John Collins,collijo01,2023,3800,1780,-3.255352382647056,-.5604552641454672,-3.815807646792523,-.53229461931307,-.0462076876968907,-.5785023070099606,-2.894423266317691,-.4724474870377279,-3.366870753355419,-.5601196100441633,-.5601196100441633,0,-2.327157701517139,-.3313520749665687,-2.658509776483708,-.0171685986645002
Zach Collins,colliza01,2023,2661,1236,-1.491789184016933,1.092098802465334,-.3996903815515983,-.8987223614661608,.5173078834471476,-.3814144780190132,-1.397611582374549,1.153615130473858,-.243996451900691,1.593577406536713,1.593577406536713,0,-1.542850279468116,.5324304488668937,-1.010419830601222,.8480041512420052
Mike Conley,conlemi01,2023,3379,1615,1.89497890776526,-.2048056077232427,1.690173300042017,3.008232587294731,-2.947643376286656,.0605892110080756,2.223655460862777,-.7724738551497466,1.451181605713031,3.446539340156902,3.446539340156902,0,1.856520222075103,.0204748816680548,1.876995103743158,-.4752761254814364
Pat Connaughton,connapa01,2023,2689,1252,-.6228840869555531,1.999508716216128,1.376624629260575,.6406430221454751,.1750222444393603,.8156652665848354,-.3908229575871908,1.681563144573297,1.290740186986106,2.576911419714055,2.576911419714055,0,-.1341106790885679,.8643673709940316,.7302566919054636,-.1640419383125723
Robert Covington,covinro01,2023,1302,622,-.6615044193065907,.6173327781020804,-.0441716412045102,-1.912766493745834,2.047114708651062,.1343482149052286,-.939910258452859,.9515477694053587,.0116375109524998,.8772605993514332,.8772605993514332,0,-.9145660045825944,.604475258914858,-.3100907456677364,.1002706578400188
Torrey Craig,craigto01,2023,3473,1672,-1.661458977430694,.6666178385545239,-.9948411388761697,-1.607143224057869,-4.391677875518263,-5.998821099576132,-1.769880228644831,-.3710330550166727,-2.140913283661503,.5192380891368416,.5192380891368416,0,-1.382083399881032,.1639327391121501,-1.218150660768881,-.0672342202158931
Jae Crowder,crowdja01,2023,446,205,.116547032845946,3.077351006935614,3.19389803978156,-.4028962194905724,3.411589400535329,3.008693181044756,.0130939733936303,3.265264740886199,3.278358714279829,.6272701807430003,.6272701807430003,0,-.2815192579247465,1.666684103094447,1.385164845169701,-.5191066104499669
Jarrett Culver,culveja01,2023,296,137,-2.993281017577087,1.559706911536692,-1.433574106040395,-1.576549173747407,1.287713355668551,-.2888358180788562,-2.895046938349441,1.606917133602035,-1.288129804747406,.1021824684835515,.1021824684835515,0,-2.324829613471626,1.142573311354909,-1.182256302116717,.0015242750461673
Cade Cunningham,cunnica01,2023,853,400,-2.460878825975631,-1.882415819983435,-4.343294645959066,-.2787373683651551,-.02742003770887,-.3061574060740251,-2.051659672031297,-1.554458540816937,-3.606118212848234,-.1754816283641292,-.1754816283641292,0,-.9148459009274519,-1.452252873783429,-2.367098774710881,.4420718593488789
Seth Curry,curryse01,2023,2277,1088,.0065048606509276,-1.845846667555682,-1.839341806904754,-1.526412709337515,-2.215429456746822,-3.741842166084338,-.3258144595664325,-2.044651572795403,-2.370466032361835,.2103268154607062,.2103268154607062,0,-.3204424965306664,-1.69076473013598,-2.011207226666647,-.1684827048034262
Stephen Curry,curryst01,2023,3268,1491,7.95310969937596,-1.408334570535716,6.544775128840245,4.306359956003878,.0587376958686367,4.365097651872515,7.65701046215016,-1.192188155699578,6.464822306450581,7.141848602161733,7.141848602161733,0,7.948557516439426,-.8076338368591892,7.140923679580236,1.902002091294262
Dyson Daniels,daniedy01,2023,1944,899,-2.279324502736786,3.052903483835983,.7735789810991975,-3.283202896277136,2.808019510882339,-.4751833853947969,-2.645535267378673,3.146320873832115,.5007856064534422,1.497157739067474,1.497157739067474,0,-2.673478775953793,2.273359679937474,-.4001190960163181,.4144332796437183
Anthony Davis,davisan02,2023,3170,1475,2.793095480468505,4.712170714379954,7.50526619484846,-.7765025263477267,4.696876840012912,3.920374313665186,2.250517135663257,4.992704948900128,7.243222084563385,7.552361683647577,7.552361683647577,0,2.014207264201432,4.245732793475723,6.259940057677155,.4297660436677411
JD Davison,davisjd01,2023,41,18,-4.905881024503445,-7.899246437730493,-12.80512746223394,-15.01420063274856,-.5185746242635012,-15.53277525701207,-7.429169117966643,-6.936020044493718,-14.36518916246036,-.1084287266758338,-.1084287266758338,0,-5.031311171056569,-9.396360581040131,-14.4276717520967,1.665314476178001
Johnny Davis,davisjo06,2023,182,88,-5.145206977922515,-9.699968227671558,-14.84517520559407,-18.66148081928998,8.421265507663342,-10.24021531162664,-8.276423089634534,-6.500799079041993,-14.77722216867653,-.5374884860096327,-.5374884860096327,0,-8.81162081452435,-7.876923481711001,-16.68854429623535,-.4683369067867594
Terence Davis,daviste02,2023,1503,689,.2084517422246021,-.8200660787969644,-.6116143365723622,1.845286077625433,1.543359549418594,3.388645627044027,.4940565288225376,-.3397653826416833,.1542911461808544,1.03577056358949,1.03577056358949,0,.5673454573987357,-.1266870459209674,.4406584114777683,1.466685961464173
Darius Days,daysda01,2023,53,25,5.188119556412719,-1.915846640785163,3.272272915627556,-.4129955974467783,6.557202330702104,6.144206733255325,4.506278512799197,-.1258761068734862,4.380402405925711,.0900521184857328,.0900521184857328,0,3.964723717574044,-4.038158452024494,-.0734347344504491,-.9948219808151401
Dewayne Dedmon,dedmode01,2023,760,355,-1.36366199008625,.1756937867189799,-1.18796820336727,-7.10300482367644,.5807411368676918,-6.522263686808748,-2.617284457359046,.2431184787415705,-2.374165978617475,.0666052005076278,.0666052005076278,0,-2.778294033851954,.0255565344767855,-2.752737499375169,.4229020984454814
Matthew Dellavedova,dellama01,2023,398,178,-2.775300960565771,4.337291229701944,1.561990269136174,-9.018580567720139,3.903920028613457,-5.114660539106683,-4.285752822859616,4.532266242614021,.2465134197544048,.2731724560707642,.2731724560707642,0,-3.337387224046177,1.609707506997405,-1.727679717048773,.3866918180069145
DeMar DeRozan,derozde01,2023,4618,2210,2.61420345101244,-.2389929786139688,2.375210472398471,1.555700718686664,2.918009388073395,4.473710106760059,2.544839765372264,.3862274772617581,2.931067242634022,6.408663897660624,6.408663897660624,0,1.152061193677153,.6405205957028606,1.792581789380014,.0476300181856347
Moussa Diabate,diabamo01,2023,369,172,-1.578450659965567,.4298652838861838,-1.148585376079382,.0574231160381157,-3.978753651068047,-3.921330535029932,-1.288405324987181,-.4439200479215294,-1.73232537290871,.0890531084487688,.0890531084487688,0,-2.329927322704519,-1.022556290563075,-3.352483613267594,-.2852478672712758
Mamadi Diakite,diakima01,2023,191,98,-8.221847316403018,.2358428857000194,-7.986004430702999,-11.97322356355616,5.897077495278269,-6.076146068277896,-9.546809571816652,1.337719725764141,-8.20908984605251,-.2698625318623463,-.2698625318623463,0,-7.46797026982887,.9364108318807405,-6.531559437948129,-1.142858915135451
Hamidou Diallo,diallha01,2023,2138,996,-1.529083226127284,2.548295985738184,1.0192127596109,-.47969466472394,4.628933599499155,4.149238934775215,-1.334881291421458,3.200170203620053,1.865288912198595,2.366238155270194,2.366238155270194,0,-.8472196030974906,2.146362428634157,1.299142825536667,.9012815010549472
